2026/09/09 22:30:17.383, 11775, 341
2026/09/09 22:30:17.892, 11775, 341
2026/09/09 22:30:18.401, 11775, 341
2026/09/09 22:30:18.912, 11775, 341
2026/09/09 22:30:19.418, 11775, 341
2026/09/09 22:30:19.927, 11775, 341
2026/09/09 22:30:20.436, 11775, 341
2026/09/09 22:30:20.947, 11775, 341
2026/09/09 22:30:21.457, 11775, 341
2026/09/09 22:30:21.968, 11775, 341
2026/09/09 22:30:22.480, 11775, 341
2026/09/09 22:30:22.992, 11775, 341
2026/09/09 22:30:23.501, 11775, 341
2026/09/09 22:30:24.012, 11775, 341
2026/09/09 22:30:24.523, 11775, 341
2026/09/09 22:30:25.032, 11775, 341
2026/09/09 22:30:25.543, 11775, 341
2026/09/09 22:30:26.054, 11775, 341
2026/09/09 22:30:26.564, 11775, 341
2026/09/09 22:30:27.074, 11775, 341
2026/09/09 22:30:27.584, 11775, 341
2026/09/09 22:30:28.095, 11775, 341
2026/09/09 22:30:28.607, 11775, 341
2026/09/09 22:30:29.115, 11775, 341
2026/09/09 22:30:29.627, 11775, 341
2026/09/09 22:30:30.136, 11775, 341
2026/09/09 22:30:30.648, 11775, 341
2026/09/09 22:30:31.155, 11775, 341
2026/09/09 22:30:31.665, 11775, 341
2026/09/09 22:30:32.174, 11775, 341
2026/09/09 22:30:32.686, 11775, 341
2026/09/09 22:30:33.197, 11775, 341
2026/09/09 22:30:33.708, 11775, 341
2026/09/09 22:30:34.219, 11775, 341
2026/09/09 22:30:34.728, 11775, 341
2026/09/09 22:30:35.239, 11775, 341
2026/09/09 22:30:35.748, 11775, 341
2026/09/09 22:30:36.259, 11775, 341
2026/09/09 22:30:36.771, 11775, 341
2026/09/09 22:30:37.281, 11775, 341
2026/09/09 22:30:37.793, 11775, 341
2026/09/09 22:30:38.305, 11775, 341
2026/09/09 22:30:38.815, 11775, 341
2026/09/09 22:30:39.326, 11775, 341
2026/09/09 22:30:39.837, 11775, 341
2026/09/09 22:30:40.348, 11775, 341
2026/09/09 22:30:40.858, 11775, 341
2026/09/09 22:30:41.368, 11775, 341
2026/09/09 22:30:41.877, 11775, 341
2026/09/09 22:30:42.388, 11775, 341
2026/09/09 22:30:42.898, 11775, 341
2026/09/09 22:30:43.407, 11775, 341
2026/09/09 22:30:43.917, 11775, 341
2026/09/09 22:30:44.428, 11775, 341
2026/09/09 22:30:44.938, 11775, 341
2026/09/09 22:30:45.447, 11775, 341
2026/09/09 22:30:45.958, 11775, 341
2026/09/09 22:30:46.470, 11775, 341
2026/09/09 22:30:46.980, 11775, 341
2026/09/09 22:30:47.489, 11775, 341
2026/09/09 22:30:48.000, 11775, 341
2026/09/09 22:30:48.511, 11775, 341
2026/09/09 22:30:49.022, 11775, 341
2026/09/09 22:30:49.531, 11775, 341
2026/09/09 22:30:50.041, 11775, 341
2026/09/09 22:30:50.552, 11775, 341
2026/09/09 22:30:51.063, 11775, 341
2026/09/09 22:30:51.573, 11775, 341
2026/09/09 22:30:52.083, 11775, 341
2026/09/09 22:30:52.594, 11775, 341
2026/09/09 22:30:53.106, 11775, 341
2026/09/09 22:30:53.617, 11775, 341
2026/09/09 22:30:54.129, 11775, 341
2026/09/09 22:30:54.637, 11775, 341
2026/09/09 22:30:55.149, 11775, 341
2026/09/09 22:30:55.662, 11775, 341
2026/09/09 22:30:56.173, 11775, 341
2026/09/09 22:30:56.682, 11775, 341
2026/09/09 22:30:57.194, 11775, 341
2026/09/09 22:30:57.704, 11775, 341
2026/09/09 22:30:58.216, 11775, 341
2026/09/09 22:30:58.727, 11775, 341
2026/09/09 22:30:59.237, 11775, 341
2026/09/09 22:30:59.747, 11775, 341
2026/09/09 22:31:00.257, 11775, 341
2026/09/09 22:31:00.767, 11775, 341
2026/09/09 22:31:01.275, 11775, 341
2026/09/09 22:31:01.785, 11775, 341
2026/09/09 22:31:02.294, 11775, 341
2026/09/09 22:31:02.804, 11775, 341
2026/09/09 22:31:03.314, 11775, 341
2026/09/09 22:31:03.824, 11775, 341
2026/09/09 22:31:04.334, 11775, 341
2026/09/09 22:31:04.845, 11775, 341
2026/09/09 22:31:05.354, 11775, 341
2026/09/09 22:31:05.864, 11775, 341
2026/09/09 22:31:06.375, 11775, 341
2026/09/09 22:31:06.884, 11775, 341
2026/09/09 22:31:07.395, 11775, 341
2026/09/09 22:31:07.904, 11775, 341
2026/09/09 22:31:08.414, 11775, 341
2026/09/09 22:31:08.925, 11775, 341
2026/09/09 22:31:09.436, 11775, 341
2026/09/09 22:31:09.947, 11775, 341
2026/09/09 22:31:10.459, 11775, 341
2026/09/09 22:31:10.969, 11775, 341
2026/09/09 22:31:11.479, 11775, 341
2026/09/09 22:31:11.989, 11775, 341
2026/09/09 22:31:12.496, 11775, 341
2026/09/09 22:31:13.007, 11775, 341
2026/09/09 22:31:13.518, 11775, 341
2026/09/09 22:31:14.028, 11775, 341
2026/09/09 22:31:14.538, 11775, 341
2026/09/09 22:31:15.047, 11775, 341
2026/09/09 22:31:15.553, 11775, 341
2026/09/09 22:31:16.063, 11775, 341
2026/09/09 22:31:16.567, 11775, 341
2026/09/09 22:31:17.074, 11775, 341
2026/09/09 22:31:17.584, 11775, 341
2026/09/09 22:31:18.094, 11775, 341
2026/09/09 22:31:18.600, 11775, 341
2026/09/09 22:31:19.108, 11775, 341
2026/09/09 22:31:19.632, 11775, 341
2026/09/09 22:31:20.140, 11775, 341
2026/09/09 22:31:20.645, 11775, 341
2026/09/09 22:31:21.155, 11775, 341
2026/09/09 22:31:21.661, 11775, 341
2026/09/09 22:31:22.170, 11775, 341
2026/09/09 22:31:22.674, 11775, 341
2026/09/09 22:31:23.179, 11775, 341
2026/09/09 22:31:23.689, 11775, 341
2026/09/09 22:31:24.201, 11775, 341
2026/09/09 22:31:24.712, 11775, 341
2026/09/09 22:31:25.222, 11775, 341
2026/09/09 22:31:25.732, 11775, 341
2026/09/09 22:31:26.242, 11775, 341
2026/09/09 22:31:26.752, 11775, 341
2026/09/09 22:31:27.263, 11775, 341
2026/09/09 22:31:27.774, 11775, 341
2026/09/09 22:31:28.284, 11775, 341
2026/09/09 22:31:28.795, 11775, 341
2026/09/09 22:31:29.305, 11775, 341
2026/09/09 22:31:29.816, 11775, 341
2026/09/09 22:31:30.324, 11775, 341
2026/09/09 22:31:30.835, 11775, 341
2026/09/09 22:31:31.345, 11775, 341
2026/09/09 22:31:31.855, 11775, 341
2026/09/09 22:31:32.365, 11775, 341
2026/09/09 22:31:32.876, 11775, 341
2026/09/09 22:31:33.387, 11775, 341
2026/09/09 22:31:33.898, 11775, 341
2026/09/09 22:31:34.407, 11775, 341
2026/09/09 22:31:34.918, 11775, 341
2026/09/09 22:31:35.427, 11775, 341
2026/09/09 22:31:35.937, 11775, 341
2026/09/09 22:31:36.448, 11775, 341
2026/09/09 22:31:36.959, 11775, 341
2026/09/09 22:31:37.469, 11775, 341
2026/09/09 22:31:37.979, 11775, 341
2026/09/09 22:31:38.489, 11775, 341
2026/09/09 22:31:39.000, 11775, 341
2026/09/09 22:31:39.512, 11775, 341
2026/09/09 22:31:40.022, 11775, 341
2026/09/09 22:31:40.529, 11775, 341
2026/09/09 22:31:41.040, 11775, 341
2026/09/09 22:31:41.547, 11775, 341
2026/09/09 22:31:42.059, 11775, 341
2026/09/09 22:31:42.568, 11775, 341
2026/09/09 22:31:43.078, 11775, 341
2026/09/09 22:31:43.590, 11775, 341
2026/09/09 22:31:44.098, 11775, 341
2026/09/09 22:31:44.605, 11775, 341
2026/09/09 22:31:45.112, 11775, 341
2026/09/09 22:31:45.623, 11775, 341
2026/09/09 22:31:46.133, 11775, 341
2026/09/09 22:31:46.642, 11775, 341
2026/09/09 22:31:47.153, 11775, 341
2026/09/09 22:31:47.659, 11775, 341
2026/09/09 22:31:48.169, 11775, 341
2026/09/09 22:31:48.678, 11775, 341
2026/09/09 22:31:49.189, 11775, 341
2026/09/09 22:31:49.699, 11775, 341
2026/09/09 22:31:50.207, 11775, 341
2026/09/09 22:31:50.716, 11775, 341
2026/09/09 22:31:51.220, 11775, 341
2026/09/09 22:31:51.726, 11775, 341
2026/09/09 22:31:52.231, 11775, 341
2026/09/09 22:31:52.738, 11775, 341
2026/09/09 22:31:53.244, 11775, 341
2026/09/09 22:31:53.752, 11775, 341
2026/09/09 22:31:54.259, 11775, 341
2026/09/09 22:31:54.765, 11775, 341
2026/09/09 22:31:55.268, 11777, 339
2026/09/09 22:31:55.777, 11777, 339
2026/09/09 22:31:56.284, 11777, 339
2026/09/09 22:31:56.792, 11777, 339
2026/09/09 22:31:57.303, 11777, 339
2026/09/09 22:31:57.813, 11777, 339
2026/09/09 22:31:58.325, 11777, 339
2026/09/09 22:31:58.833, 11777, 339
2026/09/09 22:31:59.344, 11777, 339
2026/09/09 22:31:59.854, 11777, 339
2026/09/09 22:32:00.363, 11777, 339
2026/09/09 22:32:00.874, 11777, 339
2026/09/09 22:32:01.385, 11777, 339
2026/09/09 22:32:01.895, 11777, 339
2026/09/09 22:32:02.406, 11777, 339
2026/09/09 22:32:02.918, 11777, 339
2026/09/09 22:32:03.428, 11777, 339
2026/09/09 22:32:03.940, 11777, 339
2026/09/09 22:32:04.450, 11777, 339
2026/09/09 22:32:04.962, 11777, 339
2026/09/09 22:32:05.472, 11777, 339
2026/09/09 22:32:05.979, 11777, 339
2026/09/09 22:32:06.491, 11777, 339
2026/09/09 22:32:07.000, 11777, 339
2026/09/09 22:32:07.505, 11777, 339
2026/09/09 22:32:08.015, 11777, 339
2026/09/09 22:32:08.525, 11777, 339
2026/09/09 22:32:09.036, 11777, 339
2026/09/09 22:32:09.544, 11777, 339
2026/09/09 22:32:10.055, 11777, 339
2026/09/09 22:32:10.567, 11777, 339
2026/09/09 22:32:11.077, 11777, 339
2026/09/09 22:32:11.589, 11777, 339
2026/09/09 22:32:12.100, 11777, 339
2026/09/09 22:32:12.609, 11777, 339
2026/09/09 22:32:13.121, 11777, 339
2026/09/09 22:32:13.631, 11777, 339
2026/09/09 22:32:14.140, 11777, 339
2026/09/09 22:32:14.650, 11777, 339
2026/09/09 22:32:15.162, 11777, 339
2026/09/09 22:32:15.673, 11777, 339
2026/09/09 22:32:16.184, 11777, 339
2026/09/09 22:32:16.694, 11777, 339
2026/09/09 22:32:17.203, 11777, 339
2026/09/09 22:32:17.711, 11777, 339
2026/09/09 22:32:18.222, 11777, 339
2026/09/09 22:32:18.733, 11777, 339
2026/09/09 22:32:19.244, 11777, 339
2026/09/09 22:32:19.754, 11777, 339
2026/09/09 22:32:20.263, 11777, 339
2026/09/09 22:32:20.774, 11777, 339
2026/09/09 22:32:21.286, 11777, 339
2026/09/09 22:32:21.796, 11777, 339
2026/09/09 22:32:22.306, 11777, 339
2026/09/09 22:32:22.816, 11777, 339
2026/09/09 22:32:23.326, 11777, 339
2026/09/09 22:32:23.834, 11777, 339
2026/09/09 22:32:24.345, 11777, 339
2026/09/09 22:32:24.854, 11777, 339
2026/09/09 22:32:25.362, 11777, 339
2026/09/09 22:32:25.874, 11777, 339
2026/09/09 22:32:26.384, 11777, 339
2026/09/09 22:32:26.893, 11777, 339
2026/09/09 22:32:27.402, 11777, 339
2026/09/09 22:32:27.911, 11777, 339
2026/09/09 22:32:28.423, 11777, 339
2026/09/09 22:32:28.932, 11777, 339
2026/09/09 22:32:29.444, 11777, 339
2026/09/09 22:32:29.955, 11777, 339
2026/09/09 22:32:30.465, 11777, 339
2026/09/09 22:32:30.976, 11777, 339
2026/09/09 22:32:31.487, 11777, 339
2026/09/09 22:32:31.996, 11777, 339
2026/09/09 22:32:32.507, 11777, 339
2026/09/09 22:32:33.018, 11777, 339
2026/09/09 22:32:33.530, 11777, 339
2026/09/09 22:32:34.040, 11777, 339
2026/09/09 22:32:34.550, 11777, 339
2026/09/09 22:32:35.062, 11777, 339
2026/09/09 22:32:35.572, 11777, 339
2026/09/09 22:32:36.082, 11777, 339
2026/09/09 22:32:36.593, 11777, 339
2026/09/09 22:32:37.103, 11777, 339
2026/09/09 22:32:37.615, 11777, 339
2026/09/09 22:32:38.125, 11777, 339
2026/09/09 22:32:38.633, 11777, 339
2026/09/09 22:32:39.143, 11777, 339
2026/09/09 22:32:39.654, 11777, 339
2026/09/09 22:32:40.166, 11777, 339
2026/09/09 22:32:40.676, 11777, 339
2026/09/09 22:32:41.186, 11777, 339
2026/09/09 22:32:41.695, 11777, 339
2026/09/09 22:32:42.207, 11777, 339
2026/09/09 22:32:42.717, 11777, 339
2026/09/09 22:32:43.227, 11777, 339
2026/09/09 22:32:43.738, 11777, 339
2026/09/09 22:32:44.248, 11777, 339
2026/09/09 22:32:44.758, 11777, 339
2026/09/09 22:32:45.268, 11777, 339
2026/09/09 22:32:45.779, 11777, 339
2026/09/09 22:32:46.291, 11777, 339
2026/09/09 22:32:46.801, 11777, 339
2026/09/09 22:32:47.312, 11777, 339
2026/09/09 22:32:47.822, 11777, 339
2026/09/09 22:32:48.334, 11777, 339
2026/09/09 22:32:48.843, 11777, 339
2026/09/09 22:32:49.353, 11777, 339
2026/09/09 22:32:49.865, 11777, 339
2026/09/09 22:32:50.376, 11777, 339
2026/09/09 22:32:50.885, 11777, 339
2026/09/09 22:32:51.395, 11777, 339
2026/09/09 22:32:51.905, 11777, 339
2026/09/09 22:32:52.416, 11777, 339
2026/09/09 22:32:52.927, 11777, 339
2026/09/09 22:32:53.438, 11777, 339
2026/09/09 22:32:53.950, 11777, 339
2026/09/09 22:32:54.462, 11777, 339
2026/09/09 22:32:54.971, 11777, 339
2026/09/09 22:32:55.482, 11777, 339
2026/09/09 22:32:55.993, 11777, 339
2026/09/09 22:32:56.503, 11777, 339
2026/09/09 22:32:57.014, 11777, 339
2026/09/09 22:32:57.525, 11777, 339
2026/09/09 22:32:58.035, 11777, 339
2026/09/09 22:32:58.544, 11777, 339
2026/09/09 22:32:59.054, 11777, 339
2026/09/09 22:32:59.565, 11777, 339
2026/09/09 22:33:00.076, 11777, 339
2026/09/09 22:33:00.587, 11777, 339
2026/09/09 22:33:01.097, 11777, 339
2026/09/09 22:33:01.606, 11777, 339
2026/09/09 22:33:02.117, 11777, 339
2026/09/09 22:33:02.629, 11777, 339
2026/09/09 22:33:03.140, 11777, 339
2026/09/09 22:33:03.652, 11777, 339
2026/09/09 22:33:04.163, 11777, 339
2026/09/09 22:33:04.675, 11777, 339
2026/09/09 22:33:05.186, 11777, 339
2026/09/09 22:33:05.698, 11777, 339
2026/09/09 22:33:06.209, 11777, 339
2026/09/09 22:33:06.719, 11777, 339
2026/09/09 22:33:07.230, 11777, 339
2026/09/09 22:33:07.741, 11777, 339
2026/09/09 22:33:08.252, 11777, 339
2026/09/09 22:33:08.763, 11777, 339
2026/09/09 22:33:09.275, 11777, 339
2026/09/09 22:33:09.786, 11777, 339
2026/09/09 22:33:10.296, 11777, 339
2026/09/09 22:33:10.807, 11777, 339
2026/09/09 22:33:11.318, 11777, 339
2026/09/09 22:33:11.829, 11777, 339
2026/09/09 22:33:12.340, 11777, 339
2026/09/09 22:33:12.851, 11777, 339
2026/09/09 22:33:13.362, 11777, 339
2026/09/09 22:33:13.873, 11777, 339
2026/09/09 22:33:14.384, 11777, 339
2026/09/09 22:33:14.894, 11777, 339
2026/09/09 22:33:15.403, 11777, 339
2026/09/09 22:33:15.914, 11777, 339
2026/09/09 22:33:16.422, 11777, 339
2026/09/09 22:33:16.934, 11777, 339
2026/09/09 22:33:17.445, 11777, 339
2026/09/09 22:33:17.955, 11777, 339
2026/09/09 22:33:18.460, 11777, 339
2026/09/09 22:33:18.970, 11777, 339
2026/09/09 22:33:19.479, 11777, 339
2026/09/09 22:33:19.991, 11777, 339
2026/09/09 22:33:20.501, 11777, 339
2026/09/09 22:33:21.011, 11777, 339
2026/09/09 22:33:21.523, 11777, 339
2026/09/09 22:33:22.032, 11777, 339
2026/09/09 22:33:22.542, 11777, 339
2026/09/09 22:33:23.054, 11777, 339
2026/09/09 22:33:23.566, 11777, 339
2026/09/09 22:33:24.078, 11777, 339
2026/09/09 22:33:24.588, 11777, 339
2026/09/09 22:33:25.100, 11777, 339
2026/09/09 22:33:25.610, 11777, 339
2026/09/09 22:33:26.122, 11777, 339
2026/09/09 22:33:26.630, 11777, 339
2026/09/09 22:33:27.141, 11777, 339
2026/09/09 22:33:27.650, 11777, 339
2026/09/09 22:33:28.162, 11777, 339
2026/09/09 22:33:28.673, 11777, 339
2026/09/09 22:33:29.183, 11777, 339
2026/09/09 22:33:29.694, 11777, 339
2026/09/09 22:33:30.205, 11777, 339
2026/09/09 22:33:30.716, 11777, 339
2026/09/09 22:33:31.227, 11777, 339
2026/09/09 22:33:31.734, 11777, 339
2026/09/09 22:33:32.246, 11777, 339
2026/09/09 22:33:32.758, 11777, 339
2026/09/09 22:33:33.264, 11777, 339
2026/09/09 22:33:33.775, 11777, 339
2026/09/09 22:33:34.285, 11777, 339
2026/09/09 22:33:34.794, 11777, 339
2026/09/09 22:33:35.306, 11777, 339
2026/09/09 22:33:35.816, 11777, 339
2026/09/09 22:33:36.327, 11777, 339
2026/09/09 22:33:36.837, 11777, 339
2026/09/09 22:33:37.349, 11777, 339
2026/09/09 22:33:37.861, 11777, 339
2026/09/09 22:33:38.370, 11777, 339
2026/09/09 22:33:38.882, 11777, 339
2026/09/09 22:33:39.392, 11777, 339
2026/09/09 22:33:39.901, 11777, 339
2026/09/09 22:33:40.411, 11777, 339
2026/09/09 22:33:40.922, 11777, 339
2026/09/09 22:33:41.434, 11777, 339
2026/09/09 22:33:41.946, 11777, 339
2026/09/09 22:33:42.455, 11777, 339
2026/09/09 22:33:42.967, 11777, 339
2026/09/09 22:33:43.478, 11777, 339
2026/09/09 22:33:43.989, 11777, 339
2026/09/09 22:33:44.498, 11777, 339
2026/09/09 22:33:45.008, 11777, 339
2026/09/09 22:33:45.517, 11777, 339
2026/09/09 22:33:46.029, 11777, 339
2026/09/09 22:33:46.540, 11777, 339
2026/09/09 22:33:47.052, 11777, 339
2026/09/09 22:33:47.564, 11777, 339
2026/09/09 22:33:48.074, 11777, 339
2026/09/09 22:33:48.586, 11777, 339
2026/09/09 22:33:49.097, 11777, 339
2026/09/09 22:33:49.608, 11777, 339
2026/09/09 22:33:50.120, 11777, 339
2026/09/09 22:33:50.630, 11777, 339
2026/09/09 22:33:51.141, 11777, 339
2026/09/09 22:33:51.651, 11777, 339
2026/09/09 22:33:52.163, 11777, 339
2026/09/09 22:33:52.675, 11777, 339
2026/09/09 22:33:53.186, 11777, 339
2026/09/09 22:33:53.697, 11777, 339
2026/09/09 22:33:54.207, 11777, 339
2026/09/09 22:33:54.717, 11777, 339
2026/09/09 22:33:55.228, 11777, 339
2026/09/09 22:33:55.738, 11777, 339
2026/09/09 22:33:56.247, 11777, 339
2026/09/09 22:33:56.759, 11777, 339
2026/09/09 22:33:57.270, 11777, 339
2026/09/09 22:33:57.779, 11777, 339
2026/09/09 22:33:58.290, 11777, 339
2026/09/09 22:33:58.798, 11777, 339
2026/09/09 22:33:59.307, 11777, 339
2026/09/09 22:33:59.818, 11777, 339
2026/09/09 22:34:00.328, 11777, 339
2026/09/09 22:34:00.838, 11777, 339
2026/09/09 22:34:01.346, 11777, 339
2026/09/09 22:34:01.858, 11777, 339
2026/09/09 22:34:02.370, 11777, 339
2026/09/09 22:34:02.881, 11777, 339
2026/09/09 22:34:03.392, 11777, 339
2026/09/09 22:34:03.902, 11777, 339
2026/09/09 22:34:04.412, 11777, 339
2026/09/09 22:34:04.923, 11777, 339
2026/09/09 22:34:05.431, 11777, 339
2026/09/09 22:34:05.941, 11777, 339
2026/09/09 22:34:06.453, 11777, 339
2026/09/09 22:34:06.963, 11777, 339
2026/09/09 22:34:07.474, 11777, 339
2026/09/09 22:34:07.984, 11777, 339
2026/09/09 22:34:08.495, 11777, 339
2026/09/09 22:34:09.007, 11777, 339
2026/09/09 22:34:09.517, 11777, 339
2026/09/09 22:34:10.028, 11777, 339
2026/09/09 22:34:10.539, 11777, 339
2026/09/09 22:34:11.049, 11777, 339
2026/09/09 22:34:11.560, 11777, 339
2026/09/09 22:34:12.069, 11777, 339
2026/09/09 22:34:12.580, 11777, 339
2026/09/09 22:34:13.092, 11777, 339
2026/09/09 22:34:13.603, 11777, 339
2026/09/09 22:34:14.114, 11777, 339
2026/09/09 22:34:14.624, 11777, 339
2026/09/09 22:34:15.134, 11777, 339
2026/09/09 22:34:15.645, 11777, 339
2026/09/09 22:34:16.154, 11777, 339
2026/09/09 22:34:16.666, 11777, 339
2026/09/09 22:34:17.178, 11777, 339
2026/09/09 22:34:17.689, 11777, 339
2026/09/09 22:34:18.199, 11777, 339
2026/09/09 22:34:18.711, 11777, 339
2026/09/09 22:34:19.220, 11777, 339
2026/09/09 22:34:19.730, 11777, 339
2026/09/09 22:34:20.242, 11777, 339
2026/09/09 22:34:20.751, 11777, 339
2026/09/09 22:34:21.262, 11777, 339
2026/09/09 22:34:21.772, 11777, 339
2026/09/09 22:34:22.283, 11777, 339
2026/09/09 22:34:22.793, 11777, 339
2026/09/09 22:34:23.303, 11777, 339
2026/09/09 22:34:23.815, 11777, 339
2026/09/09 22:34:24.326, 11777, 339
2026/09/09 22:34:24.837, 11777, 339
2026/09/09 22:34:25.349, 11777, 339
2026/09/09 22:34:25.860, 11777, 339
