2026/09/14 06:33:52.095, 0, 12288, 599, 11517
2026/09/14 06:33:52.303, 0, 12288, 692, 11424
2026/09/14 06:33:52.510, 0, 12288, 692, 11424
2026/09/14 06:33:52.718, 0, 12288, 692, 11424
2026/09/14 06:33:52.926, 0, 12288, 692, 11424
2026/09/14 06:33:53.133, 0, 12288, 692, 11424
2026/09/14 06:33:53.341, 0, 12288, 692, 11424
2026/09/14 06:33:53.549, 0, 12288, 692, 11424
2026/09/14 06:33:53.756, 0, 12288, 8692, 3424
2026/09/14 06:33:53.962, 0, 12288, 10378, 1738
2026/09/14 06:33:54.169, 0, 12288, 10378, 1738
2026/09/14 06:33:54.375, 0, 12288, 10378, 1738
2026/09/14 06:33:54.583, 0, 12288, 10378, 1738
2026/09/14 06:33:54.790, 0, 12288, 10378, 1738
2026/09/14 06:33:54.997, 0, 12288, 10378, 1738
2026/09/14 06:33:55.203, 0, 12288, 10378, 1738
2026/09/14 06:33:55.427, 0, 12288, 10378, 1738
2026/09/14 06:33:55.635, 0, 12288, 10378, 1738
2026/09/14 06:33:55.840, 0, 12288, 10378, 1738
2026/09/14 06:33:56.046, 0, 12288, 10378, 1738
2026/09/14 06:33:56.254, 0, 12288, 10378, 1738
2026/09/14 06:33:56.462, 0, 12288, 10378, 1738
2026/09/14 06:33:56.669, 0, 12288, 10378, 1738
2026/09/14 06:33:56.875, 0, 12288, 10378, 1738
2026/09/14 06:33:57.082, 0, 12288, 11780, 336
2026/09/14 06:33:57.290, 0, 12288, 11810, 306
2026/09/14 06:33:57.498, 0, 12288, 11810, 306
2026/09/14 06:33:57.704, 0, 12288, 11810, 306
2026/09/14 06:33:57.911, 0, 12288, 11810, 306
2026/09/14 06:33:58.119, 0, 12288, 11810, 306
2026/09/14 06:33:58.326, 0, 12288, 11810, 306
2026/09/14 06:33:58.533, 0, 12288, 11810, 306
2026/09/14 06:33:58.739, 0, 12288, 11810, 306
2026/09/14 06:33:58.946, 0, 12288, 11810, 306
2026/09/14 06:33:59.152, 0, 12288, 11810, 306
2026/09/14 06:33:59.356, 0, 12288, 11810, 306
2026/09/14 06:33:59.563, 0, 12288, 11810, 306
2026/09/14 06:33:59.770, 0, 12288, 11816, 300
2026/09/14 06:33:59.978, 0, 12288, 11936, 180
2026/09/14 06:34:00.186, 0, 12288, 11936, 180
2026/09/14 06:34:00.394, 0, 12288, 11936, 180
2026/09/14 06:34:00.602, 0, 12288, 11936, 180
2026/09/14 06:34:00.809, 0, 12288, 11968, 148
2026/09/14 06:34:01.014, 0, 12288, 11968, 148
2026/09/14 06:34:01.222, 0, 12288, 11968, 148
2026/09/14 06:34:01.425, 0, 12288, 11968, 148
2026/09/14 06:34:01.633, 0, 12288, 11968, 148
2026/09/14 06:34:01.841, 0, 12288, 11968, 148
2026/09/14 06:34:02.049, 0, 12288, 11968, 148
2026/09/14 06:34:02.255, 0, 12288, 11968, 148
2026/09/14 06:34:02.463, 0, 12288, 11968, 148
2026/09/14 06:34:02.670, 0, 12288, 11968, 148
2026/09/14 06:34:02.878, 0, 12288, 11968, 148
2026/09/14 06:34:03.083, 0, 12288, 11968, 148
2026/09/14 06:34:03.291, 0, 12288, 11968, 148
2026/09/14 06:34:03.499, 0, 12288, 11968, 148
2026/09/14 06:34:03.707, 0, 12288, 11968, 148
2026/09/14 06:34:03.913, 0, 12288, 11968, 148
2026/09/14 06:34:04.120, 0, 12288, 11968, 148
2026/09/14 06:34:04.327, 0, 12288, 11968, 148
2026/09/14 06:34:04.533, 0, 12288, 11968, 148
2026/09/14 06:34:04.741, 0, 12288, 11968, 148
2026/09/14 06:34:04.949, 0, 12288, 11968, 148
2026/09/14 06:34:05.155, 0, 12288, 11968, 148
2026/09/14 06:34:05.361, 0, 12288, 11968, 148
2026/09/14 06:34:05.567, 0, 12288, 11968, 148
2026/09/14 06:34:05.775, 0, 12288, 11968, 148
2026/09/14 06:34:05.981, 0, 12288, 11968, 148
2026/09/14 06:34:06.188, 0, 12288, 11968, 148
2026/09/14 06:34:06.394, 0, 12288, 11968, 148
2026/09/14 06:34:06.600, 0, 12288, 11968, 148
2026/09/14 06:34:06.806, 0, 12288, 11968, 148
2026/09/14 06:34:07.011, 0, 12288, 11968, 148
2026/09/14 06:34:07.218, 0, 12288, 11968, 148
2026/09/14 06:34:07.426, 0, 12288, 11968, 148
2026/09/14 06:34:07.633, 0, 12288, 11968, 148
2026/09/14 06:34:07.841, 0, 12288, 11968, 148
2026/09/14 06:34:08.047, 0, 12288, 11968, 148
2026/09/14 06:34:08.255, 0, 12288, 11968, 148
2026/09/14 06:34:08.463, 0, 12288, 11968, 148
2026/09/14 06:34:08.671, 0, 12288, 11968, 148
2026/09/14 06:34:08.879, 0, 12288, 11968, 148
2026/09/14 06:34:09.086, 0, 12288, 11968, 148
2026/09/14 06:34:09.294, 0, 12288, 11968, 148
2026/09/14 06:34:09.501, 0, 12288, 11968, 148
2026/09/14 06:34:09.709, 0, 12288, 11968, 148
2026/09/14 06:34:09.917, 0, 12288, 11968, 148
2026/09/14 06:34:10.125, 0, 12288, 11968, 148
2026/09/14 06:34:10.333, 0, 12288, 11968, 148
2026/09/14 06:34:10.539, 0, 12288, 11968, 148
2026/09/14 06:34:10.747, 0, 12288, 11968, 148
2026/09/14 06:34:10.954, 0, 12288, 11968, 148
2026/09/14 06:34:11.161, 0, 12288, 11968, 148
2026/09/14 06:34:11.369, 0, 12288, 11968, 148
2026/09/14 06:34:11.573, 0, 12288, 11968, 148
2026/09/14 06:34:11.781, 0, 12288, 11968, 148
2026/09/14 06:34:11.987, 0, 12288, 11968, 148
2026/09/14 06:34:12.193, 0, 12288, 11968, 148
2026/09/14 06:34:12.401, 0, 12288, 11968, 148
2026/09/14 06:34:12.607, 0, 12288, 11968, 148
2026/09/14 06:34:12.812, 0, 12288, 11968, 148
2026/09/14 06:34:13.020, 0, 12288, 11968, 148
2026/09/14 06:34:13.228, 0, 12288, 11968, 148
2026/09/14 06:34:13.436, 0, 12288, 11968, 148
2026/09/14 06:34:13.644, 0, 12288, 11968, 148
2026/09/14 06:34:13.852, 0, 12288, 11968, 148
2026/09/14 06:34:14.060, 0, 12288, 11968, 148
2026/09/14 06:34:14.268, 0, 12288, 11968, 148
2026/09/14 06:34:14.476, 0, 12288, 11968, 148
2026/09/14 06:34:14.683, 0, 12288, 11968, 148
2026/09/14 06:34:14.891, 0, 12288, 11968, 148
2026/09/14 06:34:15.099, 0, 12288, 11968, 148
2026/09/14 06:34:15.307, 0, 12288, 11968, 148
2026/09/14 06:34:15.515, 0, 12288, 11968, 148
2026/09/14 06:34:15.722, 0, 12288, 11968, 148
2026/09/14 06:34:15.929, 0, 12288, 11968, 148
2026/09/14 06:34:16.137, 0, 12288, 11968, 148
2026/09/14 06:34:16.345, 0, 12288, 11968, 148
2026/09/14 06:34:16.553, 0, 12288, 11968, 148
2026/09/14 06:34:16.760, 0, 12288, 11968, 148
2026/09/14 06:34:16.968, 0, 12288, 11968, 148
2026/09/14 06:34:17.176, 0, 12288, 11968, 148
2026/09/14 06:34:17.383, 0, 12288, 11968, 148
2026/09/14 06:34:17.591, 0, 12288, 11968, 148
2026/09/14 06:34:17.799, 0, 12288, 11968, 148
2026/09/14 06:34:18.007, 0, 12288, 11968, 148
2026/09/14 06:34:18.213, 0, 12288, 11968, 148
2026/09/14 06:34:18.421, 0, 12288, 11968, 148
2026/09/14 06:34:18.628, 0, 12288, 11968, 148
2026/09/14 06:34:18.835, 0, 12288, 11968, 148
2026/09/14 06:34:19.042, 0, 12288, 11968, 148
2026/09/14 06:34:19.249, 0, 12288, 11968, 148
2026/09/14 06:34:19.457, 0, 12288, 11968, 148
2026/09/14 06:34:19.665, 0, 12288, 11968, 148
2026/09/14 06:34:19.873, 0, 12288, 11968, 148
2026/09/14 06:34:20.080, 0, 12288, 11968, 148
2026/09/14 06:34:20.286, 0, 12288, 11968, 148
2026/09/14 06:34:20.494, 0, 12288, 11968, 148
2026/09/14 06:34:20.700, 0, 12288, 11968, 148
2026/09/14 06:34:20.907, 0, 12288, 11968, 148
2026/09/14 06:34:21.115, 0, 12288, 11968, 148
2026/09/14 06:34:21.322, 0, 12288, 11968, 148
2026/09/14 06:34:21.529, 0, 12288, 11968, 148
2026/09/14 06:34:21.737, 0, 12288, 11968, 148
2026/09/14 06:34:21.945, 0, 12288, 11968, 148
2026/09/14 06:34:22.153, 0, 12288, 11968, 148
2026/09/14 06:34:22.361, 0, 12288, 11968, 148
2026/09/14 06:34:22.569, 0, 12288, 11968, 148
2026/09/14 06:34:22.776, 0, 12288, 11968, 148
2026/09/14 06:34:22.983, 0, 12288, 11968, 148
2026/09/14 06:34:23.191, 0, 12288, 11968, 148
2026/09/14 06:34:23.399, 0, 12288, 11968, 148
2026/09/14 06:34:23.607, 0, 12288, 11968, 148
2026/09/14 06:34:23.812, 0, 12288, 11968, 148
2026/09/14 06:34:24.020, 0, 12288, 11968, 148
2026/09/14 06:34:24.227, 0, 12288, 11968, 148
2026/09/14 06:34:24.435, 0, 12288, 11968, 148
2026/09/14 06:34:24.641, 0, 12288, 11968, 148
2026/09/14 06:34:24.849, 0, 12288, 11968, 148
2026/09/14 06:34:25.057, 0, 12288, 11968, 148
2026/09/14 06:34:25.264, 0, 12288, 11968, 148
2026/09/14 06:34:25.470, 0, 12288, 11968, 148
2026/09/14 06:34:25.677, 0, 12288, 11968, 148
2026/09/14 06:34:25.882, 0, 12288, 11968, 148
2026/09/14 06:34:26.090, 0, 12288, 11968, 148
2026/09/14 06:34:26.298, 0, 12288, 11968, 148
2026/09/14 06:34:26.506, 0, 12288, 11968, 148
2026/09/14 06:34:26.714, 0, 12288, 11968, 148
2026/09/14 06:34:26.922, 0, 12288, 11968, 148
2026/09/14 06:34:27.129, 0, 12288, 11968, 148
2026/09/14 06:34:27.337, 0, 12288, 11968, 148
2026/09/14 06:34:27.545, 0, 12288, 11968, 148
